id,type,pollster,date,sampleSize,marginError,link,spread_winner,spread_value,right_direction_value,wrong_track_value,name,slug,polling_start_date,polling_end_date
133862,poll,Politico/Morning Consult,11/5 - 11/7,1998 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/11/10062949/2111037_crosstabs_POLITICO_RVs_v1_AUTO.pdf,Wrong Track,-22.0,39,61,Direction of Country,country_direction,2021-11-05,2021-11-07
133843,poll,USA Today/Suffolk,11/3 - 11/5,1000 RV,0.0,https://www.usatoday.com/story/news/politics/2021/11/07/biden-approval-falls-38-midterms-loom-usa-today-suffolk-poll/6320098001/,Wrong Track,-46.0,20,66,Direction of Country,country_direction,2021-11-03,2021-11-05
133847,poll,Rasmussen Reports,10/31 - 11/4,2500 LV,0.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_nov08,Wrong Track,-35.0,30,65,Direction of Country,country_direction,2021-10-31,2021-11-04
133780,poll,Economist/YouGov,10/30 - 11/2,1303 RV,0.0,https://docs.cdn.yougov.com/xtubiu759r/econTabReport.pdf,Wrong Track,-29.0,30,59,Direction of Country,country_direction,2021-10-30,2021-11-02
133767,poll,Politico/Morning Consult,10/30 - 11/1,1996 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/11/02070634/2110196_crosstabs_POLITICO_RVs_v1_LM.pdf,Wrong Track,-28.0,36,64,Direction of Country,country_direction,2021-10-30,2021-11-01
133733,poll,Reuters/Ipsos,10/27 - 10/28,1005 A,0.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-10/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2010%2028%202021.pdf,Wrong Track,-34.0,26,60,Direction of Country,country_direction,2021-10-27,2021-10-28
133800,poll,Harvard-Harris,10/26 - 10/28,1578 RV,0.0,https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/f5e7728d-554a-39d2-2939-8c4849d081c6/HHP_October_12PM_vF.pdf,Wrong Track,-20.0,36,56,Direction of Country,country_direction,2021-10-26,2021-10-28
133765,poll,Rasmussen Reports,10/24 - 10/28,2500 LV,0.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_nov01,Wrong Track,-37.0,29,66,Direction of Country,country_direction,2021-10-24,2021-10-28
133696,poll,Economist/YouGov,10/24 - 10/26,1261 RV,0.0,https://docs.cdn.yougov.com/qwffht37bk/econTabReport.pdf,Wrong Track,-31.0,28,59,Direction of Country,country_direction,2021-10-24,2021-10-26
133747,poll,NBC News,10/23 - 10/26,1000 A,0.0,https://www.nbcnews.com/politics/meet-the-press/biden-s-job-rating-sinks-42-percent-nbc-news-poll-n1282781,Wrong Track,-49.0,22,71,Direction of Country,country_direction,2021-10-23,2021-10-26
133713,poll,Politico/Morning Consult,10/22 - 10/24,1999 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/10/27074729/2110134_crosstabs_POLITICO_RVs_v2_SH.pdf,Wrong Track,-22.0,39,61,Direction of Country,country_direction,2021-10-22,2021-10-24
133684,poll,Rasmussen Reports,10/17 - 10/21,2500 LV,0.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_oct25,Wrong Track,-32.0,32,64,Direction of Country,country_direction,2021-10-17,2021-10-21
133726,poll,GU Politics/Battleground,10/16 - 10/21,1040 RV,0.0,https://georgetown.app.box.com/s/h0uooe4xbqtk8efwflj59eq8akv30tb4,Wrong Track,-34.0,29,63,Direction of Country,country_direction,2021-10-16,2021-10-21
133637,poll,Economist/YouGov,10/16 - 10/19,1268 RV,0.0,https://docs.cdn.yougov.com/mzvq4c7ty8/econTabReport.pdf,Wrong Track,-35.0,27,62,Direction of Country,country_direction,2021-10-16,2021-10-19
133618,poll,Politico/Morning Consult,10/16 - 10/18,1998 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/10/20054637/2110084_crosstabs_POLITICO_RVs_v1_SH.pdf,Wrong Track,-24.0,38,62,Direction of Country,country_direction,2021-10-16,2021-10-18
133606,poll,Reuters/Ipsos,10/13 - 10/14,1005 A,0.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-10/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2010%2014%202021.pdf,Wrong Track,-31.0,27,58,Direction of Country,country_direction,2021-10-13,2021-10-14
133611,poll,Rasmussen Reports,10/10 - 10/14,2500 LV,0.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_oct18,Wrong Track,-36.0,29,65,Direction of Country,country_direction,2021-10-10,2021-10-14
133586,poll,Economist/YouGov,10/9 - 10/12,1266 RV,0.0,https://docs.cdn.yougov.com/h2rgoa7a3x/econTabReport.pdf,Wrong Track,-31.0,28,59,Direction of Country,country_direction,2021-10-09,2021-10-12
133575,poll,Politico/Morning Consult,10/8 - 10/11,1999 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/10/13064013/2110042_crosstabs_POLITICO_RVs_v2_SH.pdf,Wrong Track,-24.0,38,62,Direction of Country,country_direction,2021-10-08,2021-10-11
133572,poll,Rasmussen Reports,10/3 - 10/7,2500 LV,0.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_oct11,Wrong Track,-34.0,30,64,Direction of Country,country_direction,2021-10-03,2021-10-07
133528,poll,Economist/YouGov,10/3 - 10/5,1261 RV,0.0,https://docs.cdn.yougov.com/j46zs8picp/econTabReport.pdf,Wrong Track,-30.0,29,59,Direction of Country,country_direction,2021-10-03,2021-10-05
133542,poll,Politico/Morning Consult,10/2 - 10/4,1998 RV,0.0,https://www.politico.com/f/?id=0000017c-5392-d47e-ab7e-dfb2c5590000,Wrong Track,-26.0,37,63,Direction of Country,country_direction,2021-10-02,2021-10-04
133504,poll,Reuters/Ipsos,9/29 - 9/30,1005 A,0.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-09/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2009%2030%202021.pdf,Wrong Track,-36.0,25,61,Direction of Country,country_direction,2021-09-29,2021-09-30
133516,poll,Rasmussen Reports,9/26 - 9/30,2500 LV,0.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_oct04,Wrong Track,-35.0,30,65,Direction of Country,country_direction,2021-09-26,2021-09-30
133467,poll,Economist/YouGov,9/26 - 9/28,1246 RV,0.0,https://docs.cdn.yougov.com/ab8vvo6g3z/econTabReport.pdf,Wrong Track,-33.0,27,60,Direction of Country,country_direction,2021-09-26,2021-09-28
133449,poll,Politico/Morning Consult,9/24 - 9/27,1999 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/09/27125043/2109161_crosstabs_POLITICO_RVs_v4_SH-1.pdf,Wrong Track,-22.0,39,61,Direction of Country,country_direction,2021-09-24,2021-09-27
133854,poll,Cygnal (R),9/22 - 9/24,6341 LV,0.0,https://www.realclearpolitics.com/docs/2021/Cygnal_Sept21_National_Survey_Deck.pdf,Wrong Track,-16.0,40,56,Direction of Country,country_direction,2021-09-22,2021-09-24
133460,poll,Rasmussen Reports,9/19 - 9/23,2500 LV,0.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_sept27,Wrong Track,-30.0,32,62,Direction of Country,country_direction,2021-09-19,2021-09-23
133416,poll,Economist/YouGov,9/18 - 9/21,1281 RV,0.0,https://docs.cdn.yougov.com/h4zvi2yb6c/econTabReport.pdf,Wrong Track,-23.0,33,56,Direction of Country,country_direction,2021-09-18,2021-09-21
133450,poll,Harvard-Harris,9/15 - 9/16,1578 RV,0.0,https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/ebb1831f-9bf5-9915-8a9e-3645dd66063c/HHP_Sept_AM_vF.pdf,Wrong Track,-13.0,41,54,Direction of Country,country_direction,2021-09-15,2021-09-16
133401,poll,Politico/Morning Consult,9/18 - 9/20,1998 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/09/21221706/2109121_crosstabs_POLITICO_34B_INFRASTRUCTURE_RVs_v1_SH.pdf,Wrong Track,-24.0,38,62,Direction of Country,country_direction,2021-09-18,2021-09-20
133377,poll,Reuters/Ipsos,9/15 - 9/16,1005 A,0.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-09/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2009%2016%202021.pdf,Wrong Track,-37.0,24,61,Direction of Country,country_direction,2021-09-15,2021-09-16
133396,poll,Rasmussen Reports,9/12 - 9/16,2500 LV,2.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_sept20,Wrong Track,-30.0,32,62,Direction of Country,country_direction,2021-09-12,2021-09-16
133360,poll,Economist/YouGov,9/12 - 9/14,1252 RV,0.0,https://docs.cdn.yougov.com/lib6k0abqf/econTabReport.pdf,Wrong Track,-31.0,28,59,Direction of Country,country_direction,2021-09-12,2021-09-14
133346,poll,Politico/Morning Consult,9/10 - 9/13,1997 RV,0.0,https://www.politico.com/f/?id=0000017b-e021-d947-a1fb-ed3f70050000,Wrong Track,-26.0,37,63,Direction of Country,country_direction,2021-09-10,2021-09-13
133373,poll,Monmouth,9/9 - 9/13,747 RV,3.6,https://www.monmouth.edu/polling-institute/reports/monmouthpoll_US_091621/,Wrong Track,-34.0,30,64,Direction of Country,country_direction,2021-09-09,2021-09-13
133349,poll,Rasmussen Reports,9/5 - 9/9,2500 LV,0.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_sept13,Wrong Track,-27.0,34,61,Direction of Country,country_direction,2021-09-05,2021-09-09
133313,poll,Economist/YouGov,9/4 - 9/7,1264 RV,0.0,https://docs.cdn.yougov.com/hlzpfslijb/econTabReport.pdf,Wrong Track,-33.0,28,61,Direction of Country,country_direction,2021-09-04,2021-09-07
133297,poll,Reuters/Ipsos,9/1 - 9/2,1005 A,0.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-09/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2009%2002%202021.pdf,Wrong Track,-34.0,25,59,Direction of Country,country_direction,2021-09-01,2021-09-02
133305,poll,Rasmussen Reports,8/29 - 9/2,2500 LV,2.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_sept06,Wrong Track,-27.0,34,61,Direction of Country,country_direction,2021-08-29,2021-09-02
133261,poll,Economist/YouGov,8/28 - 8/31,1262 RV,0.0,https://docs.cdn.yougov.com/3gw2x4kv4w/econTabReport.pdf,Wrong Track,-28.0,30,58,Direction of Country,country_direction,2021-08-28,2021-08-31
133280,poll,Politico/Morning Consult,8/28 - 8/30,1997 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/09/01065758/2108171_crosstabs_POLITICO_RVs_v1_SH-1.pdf,Wrong Track,-22.0,39,61,Direction of Country,country_direction,2021-08-28,2021-08-30
133249,poll,Rasmussen Reports,8/22 - 8/26,2500 LV,0.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_aug30,Wrong Track,-27.0,34,61,Direction of Country,country_direction,2021-08-22,2021-08-26
133222,poll,Economist/YouGov,8/21 - 8/24,1242 RV,0.0,https://docs.cdn.yougov.com/0v9p6tn6ur/econTabReport.pdf,Wrong Track,-28.0,30,58,Direction of Country,country_direction,2021-08-21,2021-08-24
133235,poll,Politico/Morning Consult,8/21 - 8/24,1996 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/08/25050937/2108123_crosstabs_POLITICO_RVs_v1_SH.pdf,Wrong Track,-16.0,42,58,Direction of Country,country_direction,2021-08-21,2021-08-24
133209,poll,USA Today/Suffolk,8/19 - 8/23,1000 RV,0.0,https://www.usatoday.com/story/news/politics/2021/08/24/afghanistan-woes-sink-bidens-approval-41-usa-today-suffolk-poll/8244854002/,Wrong Track,-35.0,27,62,Direction of Country,country_direction,2021-08-19,2021-08-23
133174,poll,Reuters/Ipsos,8/18 - 8/19,1002 A,0.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-08/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2008%2019%202021.pdf,Wrong Track,-34.0,25,59,Direction of Country,country_direction,2021-08-18,2021-08-19
133206,poll,Rasmussen Reports,8/15 - 8/19,2500 LV,0.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_aug23,Wrong Track,-29.0,33,62,Direction of Country,country_direction,2021-08-15,2021-08-19
133186,poll,NBC News,8/14 - 8/17,1000 A,3.1,https://www.documentcloud.org/documents/21046968-210188-nbc-news-august-poll-8-22-21-release,Wrong Track,-34.0,29,63,Direction of Country,country_direction,2021-08-14,2021-08-17
133154,poll,Economist/YouGov,8/14 - 8/17,1250 RV,0.0,https://docs.cdn.yougov.com/oacaip2ls4/econTabReport.pdf,Wrong Track,-26.0,31,57,Direction of Country,country_direction,2021-08-14,2021-08-17
133194,poll,Federalist/Susquehanna,8/12 - 8/18,800 LV,0.0,https://www.scribd.com/document/520868459/The-Federalist-Susquehanna-Poll-Toplines-August-12-18-2021,Wrong Track,-33.0,27,60,Direction of Country,country_direction,2021-08-12,2021-08-18
133141,poll,Politico/Morning Consult,8/13 - 8/16,1998 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/08/18070558/2108064_crosstabs_POLITICO_RVs_v1-1.pdf,Wrong Track,-18.0,41,59,Direction of Country,country_direction,2021-08-13,2021-08-16
133136,poll,Rasmussen Reports,8/8 - 8/12,2500 LV,0.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_aug16,Wrong Track,-26.0,34,60,Direction of Country,country_direction,2021-08-08,2021-08-12
133111,poll,Economist/YouGov,8/7 - 8/10,1251 RV,0.0,https://docs.cdn.yougov.com/gh8y14nnzo/econTabReport.pdf,Wrong Track,-22.0,33,55,Direction of Country,country_direction,2021-08-07,2021-08-10
133098,poll,Politico/Morning Consult,8/7 - 8/9,1996 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/08/11064110/2108031_crosstabs_POLITICO_RVs_v1_SH-1-1.pdf,Wrong Track,-12.0,44,56,Direction of Country,country_direction,2021-08-07,2021-08-09
133071,poll,Reuters/Ipsos,8/4 - 8/5,1004 A,0.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-08/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2008%2005%202021_0.pdf,Wrong Track,-25.0,29,54,Direction of Country,country_direction,2021-08-04,2021-08-05
133095,poll,Rasmussen Reports,8/1 - 8/5,2500 LV,0.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_aug09,Wrong Track,-23.0,35,58,Direction of Country,country_direction,2021-08-01,2021-08-05
133033,poll,Economist/YouGov,7/31 - 8/3,1233 RV,0.0,https://docs.cdn.yougov.com/8w7calyx30/econTabReport.pdf,Wrong Track,-19.0,35,54,Direction of Country,country_direction,2021-07-31,2021-08-03
133048,poll,Politico/Morning Consult,7/31 - 8/2,1998 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/08/04063619/2107143_crosstabs_POLITICO_RVs_v3_SH.pdf,Wrong Track,-12.0,44,56,Direction of Country,country_direction,2021-07-31,2021-08-02
133077,poll,Harvard-Harris,7/28 - 7/29,1788 RV,0.0,https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/1cee83b7-349e-608e-a515-a3df7fd88d0f/HHP_July_preso_vF.pdf,Right Direction,1.0,47,46,Direction of Country,country_direction,2021-07-28,2021-07-29
133021,poll,Rasmussen Reports,7/25 - 7/29,2500 LV,0.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_aug02,Wrong Track,-27.0,32,59,Direction of Country,country_direction,2021-07-25,2021-07-29
132995,poll,Economist/YouGov,7/24 - 7/27,1280 RV,0.0,https://docs.cdn.yougov.com/v60y11605p/econTabReport.pdf,Wrong Track,-20.0,34,54,Direction of Country,country_direction,2021-07-24,2021-07-27
132985,poll,Politico/Morning Consult,7/23 - 7/26,1997 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/07/28050810/2107102_crosstabs_POLITICO_RVs_v1.pdf,Wrong Track,-6.0,47,53,Direction of Country,country_direction,2021-07-23,2021-07-26
133014,poll,Monmouth,7/21 - 7/26,753 RV,0.0,https://www.monmouth.edu/polling-institute/reports/monmouthpoll_US_072921/,Wrong Track,-18.0,38,56,Direction of Country,country_direction,2021-07-21,2021-07-26
132972,poll,Reuters/Ipsos,7/21 - 7/22,1005 A,0.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-07/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2007%2022%202021.pdf,Wrong Track,-18.0,34,52,Direction of Country,country_direction,2021-07-21,2021-07-22
132981,poll,Rasmussen Reports,7/18 - 7/22,2500 LV,0.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_jul26,Wrong Track,-18.0,37,55,Direction of Country,country_direction,2021-07-18,2021-07-22
132950,poll,Economist/YouGov,7/17 - 7/20,1272 RV,0.0,https://docs.cdn.yougov.com/1aaz80mjhy/econTabReport.pdf,Wrong Track,-16.0,36,52,Direction of Country,country_direction,2021-07-17,2021-07-20
132936,poll,Politico/Morning Consult,7/16 - 7/18,1997 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/07/21050659/2107068_crosstabs_POLITICO_RVs_v1_LM.pdf,Wrong Track,-8.0,46,54,Direction of Country,country_direction,2021-07-16,2021-07-18
132933,poll,Rasmussen Reports,7/11 - 7/15,2500 LV,0.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_jul19,Wrong Track,-15.0,39,54,Direction of Country,country_direction,2021-07-11,2021-07-15
132906,poll,Economist/YouGov,7/10 - 7/13,1292 RV,0.0,https://docs.cdn.yougov.com/w2zmwpzsq0/econTabReport.pdf,Wrong Track,-14.0,38,52,Direction of Country,country_direction,2021-07-10,2021-07-13
132920,poll,Politico/Morning Consult,7/9 - 7/12,1996 RV,2.0,https://assets.morningconsult.com/wp-uploads/2021/07/14051637/2107045_crosstabs_POLITICO_RVs_v1_LM.pdf,Wrong Track,-10.0,45,55,Direction of Country,country_direction,2021-07-09,2021-07-12
132893,poll,Reuters/Ipsos,7/7 - 7/8,1004 A,0.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-07/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2007%2008%202021.pdf,Wrong Track,-17.0,34,51,Direction of Country,country_direction,2021-07-07,2021-07-08
132895,poll,Rasmussen Reports,7/6 - 7/8,2000 LV,0.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_jul12,Wrong Track,-15.0,39,54,Direction of Country,country_direction,2021-07-06,2021-07-08
132878,poll,Economist/YouGov,7/3 - 7/6,1281 RV,0.0,https://docs.cdn.yougov.com/y4ic1h9zy9/econTabReport.pdf,Wrong Track,-12.0,39,51,Direction of Country,country_direction,2021-07-03,2021-07-06
132874,poll,Rasmussen Reports,6/27 - 7/1,2300 LV,0.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_jul5,Wrong Track,-15.0,39,54,Direction of Country,country_direction,2021-06-27,2021-07-01
132837,poll,Economist/YouGov,6/26 - 6/29,1290 RV,0.0,https://docs.cdn.yougov.com/jtpvxvlusg/econTabReport.pdf,Wrong Track,-11.0,39,50,Direction of Country,country_direction,2021-06-26,2021-06-29
132828,poll,Politico/Morning Consult,6/25 - 6/28,1989 RV,0.0,https://assets.morningconsult.com/wp-uploads/2021/06/30063110/2106187_crosstabs_POLITICO_RVs_v2_LM.pdf,Wrong Track,-8.0,46,54,Direction of Country,country_direction,2021-06-25,2021-06-28
132860,poll,NPR/PBS/Marist,6/22 - 6/29,905 RV,4.2,http://maristpoll.marist.edu/wp-content/uploads/2021/07/July-2_NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202106031327.pdf#page=3,Wrong Track,-1.0,48,49,Direction of Country,country_direction,2021-06-22,2021-06-29
132807,poll,Reuters/Ipsos,6/23 - 6/24,1005 A,0.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-06/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2006%2024%202021.pdf,Wrong Track,-15.0,36,51,Direction of Country,country_direction,2021-06-23,2021-06-24
132820,poll,Rasmussen Reports,6/20 - 6/24,2175 LV,0.0,https://www.rasmussenreports.com/public_content/politics/mood_of_america/right_direction_wrong_track_jun28,Wrong Track,-18.0,38,56,Direction of Country,country_direction,2021-06-20,2021-06-24
132784,poll,Economist/YouGov,6/20 - 6/22,1223 RV,0.0,https://docs.cdn.yougov.com/lvncclv7qj/econTabReport.pdf,Wrong Track,-6.0,41,47,Direction of Country,country_direction,2021-06-20,2021-06-22
